684628|125,125,120,129.3,125
684632|209.99,232.99,216.38,212.37,212.36
684633|179.99,182.99,182.99,177.98,175.99
684635|107.99,119.39,120,120,120
684636|109.42,109.42,107.98,110.07,114.68
684638|119.95,118.99,120,118.99,118
685521|81.99,83.3,86.31,91.17,91.17
685527|44.99,55.48,44.98,45.99,45.99
685602|74,73.74,73.99,75.99,73.74
685603|150.99,146.73,164.19,146.49,93.66
685604|98.81,98.99,95,93.4,93.4
685606|104.29,103.28,100,97.78,103.56
685608|128.99,126.89,139.25,139.25,139.23
685925|3300,2999.99,2550,2207.99,2000.99
706009|67.02,55.99,62.99,62.99,62.5
706014|179.9,166.5,166.5,160.99,178.89
706024|75,88.42,81.79,113,77.92
706029|102.94,104.39,102.31,102.31,101
706033|298.5,298.5,284.29,300.31,301.49
706039|113.98,113.98,113.98,120.94,120.78
706046|92.49,92,88,88,88
706047|124.12,124.12,124.1,124.09,124.09
706052|57.8,60.95,60.66,60.24,59.95
706059|191.3,209.77,201.99,190.31,191.46
706061|110,101.5,120,106.5,98
706091|132.15,131.98,130.99,130.99,117.3
706095|442,401.5,445,445,447.99
706111|230.99,234.99,235,241.31,218.1
706118|124.99,124,134.29,111.48,121.48
706119|77.75,80.01,78.13,79.77,77.65
706123|66.19,69.18,68.02,66.25,65.01
707607|55,56,56.95,58.89,54.99
707626|209.91,220,210.98,214.29,218
707627|199.99,202,236.99,209,162.98
707631|97.16,97.15,97.15,97.14,99.33
707646|140.96,143.5,137.99,144.88,134.99
707650|236.49,250,245,210,245
707655|103.99,99,97.72,104.99,109.99
707658|85.78,85,86.48,85.98,85.98
707660|114.97,114,111.9,111.25,111.31
707662|61.98,65.39,61.92,61.48,61.31
707675|68.75,67.31,67.3,71.32,67.31
707678|77.94,77.93,75,75,74.81
707687|53.2,56.75,56.49,56.25,56.22
707693|89.8,89.99,89.99,91.3,89.99
