664881|652.95,700.0,800.0,850.0,765.0
664929|308.99,302.99,299.95,297.96,278.68
664937|249.99,276.03,298.42,300.0,289.95
668212|191.54,190.55,189.99,189.0,193.0
664882|205.99,210.0
666784|145.0,146.49,135.0,145.99,145.99
665134|107.69,110.0,118.49,119.0
666781|120.0,124.99,125.0,121.98
665133|158.99,158.7,168.51,78.04
666780|100.0,120.0,109.99,110.0,100.0
664931|122.46,110.0,120.95,110.0,185.99
664940|87.0,87.89,89.99,89.0,88.39
666465|85.9,98.49,93.5,70.0,99.99
666468|82.25,85.0,82.25,80.0,79.03
666788|80.0,80.0,78.67,78.67
668210|62.28,64.49,58.99,63.99
664933|68.2,69.51,69.5,70.01
666785|64.7,69.76,71.0,61.43,71.0
666789|65.0,64.99,64.8,65.53,62.99
668214|65.7,65.7,65.73,70.0
666779|67.0,65.0,64.99,62.0
666782|61.49,61.08,62.58,59.38
664944|52.99,45.0,45.5,46.0
666467|53.75,53.48,54.96,53.47
664932|59.48,55.03,59.25,49.0,55.0
666786|51.98,51.98,51.99,51.98,51.0
668209|52.0,54.15,54.94,48.17,60.0
664883|48.48,40.01,44.0,45.0,40.0
664942|46.0,46.49,48.48,47.99
665644|42.19,39.99,41.31,40.0
685925|3300.0,2999.0,2550.0,2200.0,2000.0
684505|245.0,245.66,246.26,245.0
684632|201.81,175.0,225.0,220.0
684633|190.29,182.0,179.99
685608|127.01,134.95,126.01,128.0,130.0
684628|128.95,128.0,122.28,128.95,125.0
684635|108.0,109.99
684638|119.99,120.0,119.99,120.0
684636|101.98,105.0,115.62,107.06,113.06
685603|135.99,149.95,73.96,150.0
685606|102.31,99.99,102.99,102.99,100.0
685604|99.73,101.67,96.82,98.99,95.0
685521|82.0,90.31,82.31,80.0,91.17
684501|88.5,84.99,75.46,84.74,84.74
685602|67.0,68.99,68.98,74.0,73.74
684507|73.99,96.49,95.0,70.43
684503|72.47,70.0,71.49,74.0
684517|52.0,57.64,53.01,52.16,55.99
685527|45.45,43.0,42.0,40.99,42.0
706095|459.95,441.01,440.0,450.0
706033|264.99,258.02,298.5,289.95,274.05
706111|229.24,230.33,223.49,230.0,234.99
707626|199.0,200.0,199.5,224.99,208.99
706059|192.15,191.53,191.48,188.0,179.99
707650|199.99,235.0,250.0,244.01,210.0
706014|157.25,150.0,178.6,164.51,165.0
707627|167.95,166.45,167.95,137.53,135.0
707646|134.99,136.45,130.0,125.0,150.7
706047|123.0,120.0,120.0,123.95,123.95
706091|154.0,150.0,140.0,144.0
707660|122.61,111.5,114.97,113.48,113.0
706118|130.0,124.99,122.0,130.0,107.99
706029|100.0,100.0,100.0,99.6,97.3
706039|101.89,100.39,100.0,109.0
706061|114.53,109.0,149.99,105.94,104.41
707655|98.61,98.0,98.0,97.99,97.99
707631|86.78,86.0,88.0,87.0,97.16
706046|95.99,95.9,94.0,94.99,95.74
707693|83.2,85.0,83.25,84.99,86.81
707658|84.0,85.04,85.04,84.32,82.65
706024|79.2,78.71,82.41,80.75,79.99
706119|80.0,78.35,78.1,76.61,76.49
707678|73.47,74.0,79.0,74.91,76.99
707675|67.0,67.06,68.0,67.0,67.9
706123|64.31,64.99,65.0,68.49
706009|59.95,61.94,60.82,63.27,55.0
707662|62.63,65.47,61.0,64.23,61.0
707607|55.0,56.0,55.0,55.8,55.0
706052|64.62,65.95,60.34,59.32,61.03
707687|57.96,58.75,57.4,53.99,55.76
