652832|0.33,0.25
653074|0.35,2.24,0.25,0.28
652845|1.64,1.89,0.28,0.25,2.24
652924|1.59,0.24
652887|0.25,0.1,0.3,0.31,1.09
653091|1.69,1.69,3.49,0.25
653090|1.64,1.64,1.75,1.72
652961|1.68,0.29,0.26,1.68
653083|1.7,1.72,0.25,0.23,0.25
653051|0.25,0.24,1.82,1.59
652833|0.29,0.3,0.49,0.18
652942|0.16,0.23,0.22,1.7,0.25
652822|1.64,0.3,1.61,1.65
653085|1.64,1.75,0.22,0.23
652795|0.25,1.69,1.68
653092|2.19,0.24,2.1,1.69
652874|0.21,0.24
652847|0.22,1.04,0.25,2.09
652958|1.68,1.59,1.59,0.25,2.52
652863|1.68,0.25,1.61,3.27
652934|0.2,0.25,1.94,1.08,0.4
653070|0.21,1.14,1.65,1.64,1.64
653117|1.66,0.51,1.66,7.18,0.17
653025|0.5,1.81,0.05,1
652804|2.24,1.56,0.2
652925|0.26,1.79,1.94,1.12
652796|0.2,0.08,1.53,1.79,1.03
652823|0.25,0.05,1.74,0.25,0.25
653073|0.25,1.59,1.09
652888|0.1,1.59,0.19,1.09
652938|0.2,0.2,0.22,1.67,1.93
653086|2.03,0.2,1.57
652792|1.59
653081|1.64,1.59,0.25,1.67
652869|1.64,0.15,1.59,1.09,1.64
652774|1.64,1.63,0.2,0.08,1.57
652965|0.23,0.16,0.25,1.61
653031|1.8,0.25,7.23,0.05
653019|2.03,0.16
653076|1.6,0.25,1.74
653055|0.25,0.25,0.15,1.54
652900|0.25,0.18,0.25,0.2
652973|0.05,0.05,0.18,0.25,1.54
653000|1.54,0.24,1.63
653080|0.12,0.25,1.74,1.12
652780|0.25
652920|0.05,2.25,0.3,0.05
652980|1.59,1.59,1.09
652880|1.64,1.36,0.24,20.34,0.07
660171|1.63,0.2,2.15,1.64,0.11
653072|1.59,1.59,1.65,1.66
652937|0.1,1.6,0.25,0.3,0.15
652877|1.56,0.07,0.25,1.56
652889|1.54,1.51,0.1,1.51,0.1
652817|1.88,0.15,1.6,1.59,1.6
652849|1.65,1,1.65
652878|0.1,1.58,3.14,0.25
652883|0.16,1.04,0.17
653012|1.63,1.59,1.54
653075|1.54,1.59,1.54,1.54
652879|2.14,1.54,0.25,1.54
653077|2.09,0.25,1.6
652930|1.54,0.05,0.75
652794|1.34,0.2
652839|1.75,0.14,1.07,0.2
652928|1.7,1.57,3.18,1.63
652872|1.54,0.16,0.05,0.16
652867|0.05,0.05
652954|0.08,1.57,1.57,1.57,1.57
653071|1.9
653010|0.05,0.25,2.19,1.54
652828|1.54,0.24,2.14
652791|1.54,1.59
652838|0.05,0.05,1.64,1.52
652873|0.11,1.54,1.54
652882|0.5,0.05,0.25
653003|1.54,0.1
652865|1.54,1.52,0.05
652911|0.15,1.54,0.2,0.1
652875|1.74,0.25
652918|1.3,0.13,0.25,0.05
652919|0.08,0.15,0.75
653004|1.59,0.25,1.54
652784|1.54,0.25,0.25,1.59
652881|0.1,0.05
652917|1.3,0.07,1.5
653087|0.2,0.25,1.59,1.03
652976|1.61,0.3
652835|0.11,1.53,0.15,0.4
652824|1.5,0.15,0.1,1.54
652969|1.63
662994|1.59,1.59,0.25,0.05,0.06
652977|0.05,1.65,1.52,0.03,0.4
652781|0.06,0.05
652785|0.49,0.1
652909|1.56,1.59,1.56,1.56
653007|2.13,0.08,1.57,1.9,1.57
652805|2.24,1.19,0.3,0.1,0.1
652971|2.12,0.15,1.54,1.57
653011|1.54
652777|1.6,0.07,1.55,1.59,1.55
652788|1.55,0.19
652789|1.58,0.1,1.59
652820|0.23,0.1,1.54
660170|1.55,0.2,0.25,1.68,0.05
652826|2.45,0.1
653021|1.51,0.15,0.12,1.57,0.02
652913|1.5,1.71
653078|1.54,1.04,1.54
652956|0.25,2.59,0.3,0.1
653079|1.6,0.25,0.1,0.03
660169|1.57,0.25,1.57,0.1
652999|0.06,1.5,1.65,1
652926|0.04,0.09
