653102|4500.0|Foil|0|0
653094|10000.0|Foil|0|0
653114|none|-|0|0
653098|49000.0|Foil|0|0
653104|2200.0|Foil|0|0
653110|3499.99|Foil|0|0
653108|1996.68|Foil|0|0
653106|1900.0|Foil|0|0
653096|850.0|Foil|0|0
653112|1449.01|Foil|0|0
653116|999.85|Foil|0|0
653100|799.99|Foil|0|0
664913|5000.0|Foil|0|0
664930|2599.0|Foil|0|0
664938|2250.0|Foil|0|0
666783|1144.95|Foil|0|0
668213|1325.48|Foil|0|0
668211|999.99|Foil|0|0
666469|850.0|Foil|0|0
666787|681.01|Foil|0|0
664941|618.99|Foil|0|0
668215|700.0|Foil|0|0
665645|491.0|Foil|0|0
668208|484.0|Foil|0|0
684506|2799.67|Foil|0|0
685609|1399.99|Foil|0|0
685522|1000.0|Foil|0|0
685607|825.0|Foil|0|0
685524|1345.0|Foil|0|0
685525|719.01|Foil|0|0
685605|600.0|Foil|0|0
684502|847.99|Foil|0|0
684521|573.01|Foil|0|0
685526|658.99|Foil|0|0
684210|569.94|Foil|0|0
684504|690.0|Foil|0|0
709668|3999.99|Foil|0|0
709666|1299.0|Foil|0|0
709667|1079.99|Foil|0|0
709103|1250.0|Foil|0|0
709669|1289.0|Foil|0|0
709304|674.85|Foil|0|0
709102|537.66|Foil|0|0
708197|439.49|Foil|0|0
708198|466.29|Foil|0|0
653101|389.95|Foil|0|0
653093|313.99|Foil|0|0
653109|164.0|Foil|0|0
653113|175.99|Foil|0|0
653097|130.99|Foil|0|0
653103|130.0|Foil|0|0
653111|109.39|Foil|0|0
653115|84.99|Foil|0|0
653105|80.0|Foil|0|0
653107|86.74|Foil|0|0
653095|65.99|Foil|0|0
653099|66.99|Foil|0|0
664881|650.0|Foil|0|0
664929|309.3|Foil|0|0
664937|240.99|Foil|0|0
668212|179.99|Foil|0|0
664882|205.0|Foil|0|0
666784|141.62|Foil|0|0
665134|110.0|Foil|0|0
666781|120.0|Foil|0|0
665133|145.0|Foil|0|0
666780|100.0|Foil|0|0
664931|123.75|Foil|0|0
664940|84.0|Foil|0|0
666465|95.0|Foil|0|0
666468|82.25|Foil|0|0
666788|75.61|Foil|0|0
668210|60.0|Foil|0|0
664933|69.19|Foil|0|0
666785|64.7|Foil|0|0
666789|59.99|Foil|0|0
668214|64.21|Foil|0|0
666779|66.89|Foil|0|0
666782|60.0|Foil|0|0
664944|47.01|Foil|0|0
666467|58.06|Foil|0|0
664932|55.99|Foil|0|0
666786|49.0|Foil|0|0
668209|52.0|Foil|0|0
664883|50.0|Foil|0|0
664942|43.5|Foil|0|0
665644|42.18|Foil|0|0
685925|2800.0|Foil|0|0
684505|235.99|Foil|0|0
684632|205.0|Foil|0|0
684633|176.51|Foil|0|0
685608|124.01|Foil|0|0
684628|125.0|Foil|0|0
684635|108.0|Foil|0|0
684638|115.55|Foil|0|0
684636|113.06|Foil|0|0
685603|116.0|Foil|0|0
685606|100.0|Foil|0|0
685604|91.7|Foil|0|0
685521|90.0|Foil|0|0
684501|84.74|Foil|0|0
685602|64.98|Foil|0|0
684507|84.99|Foil|0|0
684503|76.35|Foil|0|0
684517|53.01|Foil|0|0
685527|44.54|Foil|0|0
706095|745.0|Foil|0|0
706033|255.0|Foil|0|0
706111|220.34|Foil|0|0
707626|199.42|Foil|0|0
706059|190.0|Foil|0|0
707650|188.0|Foil|0|0
706014|155.0|Foil|0|0
707627|162.99|Foil|0|0
707646|134.91|Foil|0|0
706047|122.0|Foil|0|0
706091|153.0|Foil|0|0
707660|111.0|Foil|0|0
706118|110.0|Foil|0|0
706029|100.0|Foil|0|0
706039|104.0|Foil|0|0
706061|112.83|Foil|0|0
707655|97.0|Foil|0|0
707631|80.0|Foil|0|0
706046|92.0|Foil|0|0
707693|83.99|Foil|0|0
707658|80.0|Foil|0|0
706024|78.7|Foil|0|0
706119|76.06|Foil|0|0
707678|73.47|Foil|0|0
707675|67.5|Foil|0|0
706123|65.0|Foil|0|0
706009|59.95|Foil|0|0
707662|65.0|Foil|0|0
707607|55.57|Foil|0|0
706052|58.83|Foil|0|0
707687|51.49|Foil|0|0
